id,name,furnitureType,subordinateFurnitureType,itemWidth,itemHeight,itemLength
ashleyfurniture.B473-53,Kira Twin Panel Headboard,Headboard,,1.1176,1.27,0.0762
ashleyfurniture.B473-57,Kira Queen Panel Headboard,Headboard,,1.651,1.397,0.127
ashleyfurniture.B473-58,Kira King / California King Panel Headboard,Headboard,,2.0828,1.397,0.127
ashleyfurniture.B473-87,Kira Full Panel Headboard,Headboard,,1.4986,1.27,0.1016
ashleyfurniture.B473-92,Kira Nightstand,ChestOfDrawers,Nightstand,0.6604,0.6604,0.4064
ashleyfurniture.B473B13,Kira California King Panel Bed,Bed,,2.0574,1.4224,2.3114
ashleyfurniture.B473B3,Kira Queen Panel Bed,Bed,,1.6256,1.397,2.1844
ashleyfurniture.B473B5,Kira King Panel Bed,Bed,,2.032,1.397,2.2098
ashleyfurniture.B475-01,Alyn Desk Chair,Chair,,0.4064,0.8636,0.5334
ashleyfurniture.B475-153,Alyn Twin Upholstered Headboard,Headboard,,1.1938,1.27,0.254
ashleyfurniture.B475-155,Alyn Full Upholstered Headboard,Headboard,,1.5748,1.2954,0.254
ashleyfurniture.B475-22,Alyn Desk,Desk,,1.1684,0.762,0.6096
ashleyfurniture.B475-39,Alyn Media Chest,MediaStorage,MediaChest,0.9652,0.9652,0.4572
ashleyfurniture.B475-45,Alyn Chest,ChestOfDrawers,,0.9144,1.2446,0.4572
ashleyfurniture.B475-92,Alyn Nightstand,ChestOfDrawers,Nightstand,0.635,0.635,0.4318
ashleyfurniture.B506-39,Camdyn Media Chest,MediaStorage,MediaChest,1.1684,1.0668,0.508
ashleyfurniture.B506-46,Camdyn Chest,ChestOfDrawers,,1.0414,1.4224,0.508
ashleyfurniture.B506-93,Camdyn Nightstand,ChestOfDrawers,Nightstand,0.7112,0.7366,0.508
ashleyfurniture.B527-39,Hamlyn Media Chest,MediaStorage,MediaChest,1.1938,1.0668,0.508
ashleyfurniture.B527-46,Hamlyn Chest,ChestOfDrawers,,1.016,1.27,0.4826
ashleyfurniture.B527-93,Hamlyn Nightstand,ChestOfDrawers,Nightstand,0.7112,0.7112,0.4318
ashleyfurniture.B527B11,Hamlyn California King Panel Bed,Bed,,2.0574,1.524,2.4638
ashleyfurniture.B527B3,Hamlyn Queen Panel Bed,Bed,,1.6256,1.5494,2.413
ashleyfurniture.B527B4,Hamlyn King Panel Bed,Bed,,2.0574,1.524,2.3622
ashleyfurniture.B547-46,South Coast Chest,ChestOfDrawers,,1.143,1.397,0.4826
ashleyfurniture.B547B10,South Coast King Canopy Bed,Bed,CanopyBed,2.2098,2.3114,2.667
ashleyfurniture.B547B11,South Coast King Panel Bed,Bed,,2.1844,1.9812,2.4892
ashleyfurniture.B547B18,South Coast California King Canopy Bed,Bed,CanopyBed,1.905,2.3114,2.7686
ashleyfurniture.B547B23,South Coast Queen Panel Bed,Bed,,1.8034,1.9812,2.4384
ashleyfurniture.B547B24,South Coast California King Panel Bed,Bed,,2.2098,2.0066,2.4384
ashleyfurniture.B551-39,Martini Suite Media Chest,MediaStorage,MediaChest,1.0668,1.0668,0.508
ashleyfurniture.B551-46,Martini Suite Chest,ChestOfDrawers,,1.0668,1.397,0.4826
ashleyfurniture.B551-92,Martini Suite Nightstand,ChestOfDrawers,Nightstand,0.7366,0.762,0.4826
ashleyfurniture.B551B13,Martini Suite California King Canopy Bed,Bed,CanopyBed,2.1082,2.2098,2.3876
ashleyfurniture.B551B8,Martini Suite Queen Canopy Bed,Bed,CanopyBed,1.7018,2.2098,2.3114
ashleyfurniture.B551B9,Martini Suite King Canopy Bed,Bed,CanopyBed,2.1082,2.2098,2.3114
ashleyfurniture.B553-193,North Shore Nightstand,ChestOfDrawers,Nightstand,0.9144,0.8636,0.508
ashleyfurniture.B553-39,North Shore Media Chest,MediaStorage,MediaChest,1.2192,1.0668,0.508
ashleyfurniture.B553-46,North Shore Chest,ChestOfDrawers,,1.143,1.3716,0.4826
ashleyfurniture.B553B10,North Shore King Panel Bed,Bed,,2.2098,1.9812,2.4384
ashleyfurniture.B553B18,North Shore California King Canopy Bed,Bed,CanopyBed,2.1844,2.3114,2.5908
ashleyfurniture.B553B2,North Shore Armoire,ChestOfDrawers,Armoire,1.2954,2.2352,0.6858
ashleyfurniture.B553B23,North Shore California King Panel Bed,Bed,,2.1844,1.9812,2.4638
ashleyfurniture.B553B4,North Shore King Canopy Bed,Bed,CanopyBed,2.2098,2.3114,2.667
ashleyfurniture.B563-46,Freemont Chest,ChestOfDrawers,,0.9398,1.3462,0.4318
ashleyfurniture.B563-92,Freemont Nightstand,ChestOfDrawers,Nightstand,0.635,0.635,0.4318
ashleyfurniture.B569-39,Emory Media Chest,MediaStorage,MediaChest,1.143,1.0668,0.4572
ashleyfurniture.B569-46,Emory Chest,ChestOfDrawers,,1.0668,1.524,0.4318
ashleyfurniture.B569-92,Emory Nightstand,ChestOfDrawers,Nightstand,0.8128,0.6858,0.508
ashleyfurniture.B572-01,Tillsdale Desk Chair,Chair,,0.4826,0.9652,0.5588
ashleyfurniture.B572-22,Tillsdale Desk,Desk,,1.143,0.762,0.508
ashleyfurniture.B572-38,Tillsdale Media Chest,MediaStorage,MediaChest,0.9652,0.9652,0.4572
ashleyfurniture.B572-45,Tillsdale Chest,ChestOfDrawers,,0.889,1.2446,0.4572
ashleyfurniture.B572-63,Tillsdale Twin Panel Headboard,Headboard,,1.143,1.27,0.0762
ashleyfurniture.B572-87,Tillsdale Full Panel Headboard,Headboard,,1.524,1.27,0.0762
ashleyfurniture.B572-92,Tillsdale Nightstand,ChestOfDrawers,Nightstand,0.635,0.635,0.4318
ashleyfurniture.B577-46,Leighton Chest,ChestOfDrawers,,1.1684,1.397,0.508
ashleyfurniture.B577-93,Leighton Nightstand,ChestOfDrawers,Nightstand,0.7112,0.762,0.4572
ashleyfurniture.B622-39,Camilla Media Chest,MediaStorage,MediaChest,1.27,1.1176,0.508
ashleyfurniture.B622-46,Camilla Chest,ChestOfDrawers,,1.1176,1.397,0.4826
ashleyfurniture.B622-93,Camilla Nightstand,ChestOfDrawers,Nightstand,0.9398,0.8128,0.4826
ashleyfurniture.B622B10,Camilla California King Panel Bed,Bed,,2.1082,1.8288,2.3368
ashleyfurniture.B622B11,Camilla California King Sleigh Bed,Bed,,2.1082,1.651,2.6924
ashleyfurniture.B622B2,Camilla Queen Panel Bed,Bed,,1.7272,1.8288,2.2352
ashleyfurniture.B622B4,Camilla King Panel Bed,Bed,,2.1082,1.8288,2.2352
ashleyfurniture.B622B6,Camilla Queen Sleigh Bed,Bed,,1.6764,1.651,2.5908
ashleyfurniture.B622B8,Camilla King Sleigh Bed,Bed,,2.1082,1.651,2.5908
ashleyfurniture.B638-39,Linden Place Media Chest,MediaStorage,MediaChest,1.143,1.0668,0.4826
ashleyfurniture.B638-46,Linden Place Chest,ChestOfDrawers,,1.0668,1.4986,0.4826
ashleyfurniture.B638-93,Linden Place Nightstand,ChestOfDrawers,Nightstand,0.762,0.762,0.4318
ashleyfurniture.B668-09,Key Town Bench,Bench,,1.778,0.5334,0.508
ashleyfurniture.B668-46,Key Town Chest,ChestOfDrawers,,1.1176,1.524,0.5334
ashleyfurniture.B668-91,Key Town Nightstand,ChestOfDrawers,Nightstand,0.762,0.762,0.4826
ashleyfurniture.B668-93,Key Town Nightstand,ChestOfDrawers,Nightstand,0.8382,0.8382,0.4826
ashleyfurniture.B672-39,Prentice Media Chest,MediaStorage,MediaChest,1.1684,1.0922,0.508
ashleyfurniture.B672-46,Prentice Chest,ChestOfDrawers,,1.0668,1.397,0.4826
ashleyfurniture.B672-48,Prentice Door Chest,ChestOfDrawers,Armoire,1.143,1.6764,0.5588
ashleyfurniture.B672-93,Prentice Nightstand,ChestOfDrawers,Nightstand,0.7366,0.762,0.4826
ashleyfurniture.B694-39,Kenwood Loft Media Chest,MediaStorage,MediaChest,1.0922,1.0668,0.508
ashleyfurniture.B694-46,Kenwood Loft Chest,ChestOfDrawers,,1.0668,1.397,0.4826
ashleyfurniture.B694-92,Kenwood Loft Nightstand,ChestOfDrawers,Nightstand,0.7112,0.762,0.4572
ashleyfurniture.B697-39,Porter Media Chest,MediaStorage,MediaChest,1.143,1.0414,0.4572
ashleyfurniture.B697-46,Porter Chest,ChestOfDrawers,,1.016,1.4732,0.4572
ashleyfurniture.B697-92,Porter Nightstand,ChestOfDrawers,Nightstand,0.7366,0.762,0.4572
ashleyfurniture.D158-230,"Theo 30"" Swivel Barstool",Stool,Barstool,0.4064,0.762,0.4064
ashleyfurniture.D158-65,Theo Bar,Counter,BarCounter,1.0668,1.0668,0.5842
ashleyfurniture.D193-01,Urbandale Side Chair,Chair,SideChair,0.4826,1.016,0.5842
ashleyfurniture.D193-35.1,Urbandale Extension Dining Table,Table,DiningTable,1.0668,0.762,1.3716
ashleyfurniture.D193-35.2,Urbandale Extension Dining Table,Table,DiningTable,1.0668,0.762,1.8288
ashleyfurniture.D199-00,Berringer Bench,Bench,,1.0668,0.4572,0.3556
ashleyfurniture.D199-15,Berringer Drop Leaf Dining Table,Table,DiningTable,1.0668,0.7874,1.0668
ashleyfurniture.D199-25,Berringer Dining Table,Table,DiningTable,0.9144,0.7366,1.524
ashleyfurniture.D202-124,"Conrad 24"" Backless Stool",Stool,Barstool,0.4572,0.6096,0.2286
ashleyfurniture.D202-130,"Conrad 30"" Backless Stool",Stool,Barstool,0.4318,0.762,0.3556
ashleyfurniture.D209-124,"Anton 24"" Backless Stool",Stool,Barstool,0.4318,0.6096,0.381
ashleyfurniture.D209-130,"Anton 30"" Backless Stool",Stool,Barstool,0.4572,0.7366,0.4064
ashleyfurniture.D212-35.1,Cedar Heights Extension Dining Table,Table,DiningTable,1.0668,0.762,1.524
ashleyfurniture.D212-35.2,Cedar Heights Extension Dining Table,Table,DiningTable,1.0668,0.762,1.9812
ashleyfurniture.D212-60,Cedar Heights Buffet,Cabinet,Sideboard,1.397,0.7874,0.4064
ashleyfurniture.D213-35.1,Cottage Retreat Extension Dining Table,Table,DiningTable,1.0668,0.762,1.524
ashleyfurniture.D213-35.2,Cottage Retreat Extension Dining Table,Table,DiningTable,1.0668,0.762,1.9812
ashleyfurniture.D319-324,"Cross Island 24"" Barstool",Stool,Barstool,0.4318,1.0414,0.5588
ashleyfurniture.D319-35.1,Cross Island Extension Dining Table,Table,DiningTable,1.0668,0.762,1.524
ashleyfurniture.D319-35.2,Cross Island Extension Dining Table,Table,DiningTable,1.0668,0.762,1.9812
ashleyfurniture.D319-42.1,Cross Island Extension Dining Table,Table,DiningTable,1.0668,0.9144,1.0668
ashleyfurniture.D319-42.2,Cross Island Extension Dining Table,Table,DiningTable,1.0668,0.9144,1.524
ashleyfurniture.D328-00,Lacey Dining Room Bench,Bench,,1.1938,0.508,0.4572
ashleyfurniture.D328-09,Lacey Double Counter Upholstered Bench,Bench,,1.1938,0.635,0.4572
ashleyfurniture.D328-124,"Lacey 24"" Upholstered Bar Stool",Stool,Barstool,0.4826,0.9906,0.6096
ashleyfurniture.D328-13,Lacey Pub Table,Table,BarTable,0.9144,0.9144,0.9144
ashleyfurniture.D328-25,Lacey Dining Room Table,Table,DiningTable,0.9652,0.762,1.524
ashleyfurniture.D328-26,Lacey Dining Room Table,Table,DiningTable,1.016,0.762,1.524
ashleyfurniture.D328-32,Lacey Pub Table,Table,BarTable,0.9652,0.9144,1.524
ashleyfurniture.D328-320,Lacey Corner Bar Stool,Stool,Barstool,0.5588,1.016,0.5588
ashleyfurniture.D328-323,Lacey Double Bar Stool,Stool,Barstool,0.9652,1.016,0.5588
ashleyfurniture.D328-33,Lacey Pub Table,Table,BarTable,1.2192,0.9144,1.2192
ashleyfurniture.D328-60,Lacey Dining Room Server,Cabinet,Sideboard,1.27,0.8636,0.508
ashleyfurniture.D345-124,"Alyssa 24"" Barstool",Stool,Barstool,0.5334,1.0668,0.5842
ashleyfurniture.D345-32,Alyssa Pub Table,Table,BarTable,1.2192,0.9144,1.2192
ashleyfurniture.D345-76,Alyssa Bakers Rack,Rack,,1.143,2.0066,0.5334
ashleyfurniture.D351-01,Newbold Side Chair,Chair,SideChair,0.4572,1.016,0.5588
ashleyfurniture.D351-02,Newbold Side Chair,Chair,SideChair,0.4572,1.016,0.5588
ashleyfurniture.D351-03,Newbold Side Chair,Chair,SideChair,0.4572,1.016,0.5842
ashleyfurniture.D351-04,Newbold Side Chair,Chair,SideChair,0.4572,1.016,0.5842
ashleyfurniture.D351-124,"Newbold 24"" Barstool",Stool,Barstool,0.4826,1.0668,0.5842
ashleyfurniture.D351-13,Newbold Pub Table,Table,BarTable,1.143,0.9144,1.143
ashleyfurniture.D351-70,Newbold Server,Cabinet,Sideboard,1.3716,1.016,0.4572
ashleyfurniture.D367-124,"Alonzo 24"" Barstool",Stool,Barstool,0.4572,1.016,0.6096
ashleyfurniture.D369-01,Alyn Side Chair,Chair,SideChair,0.4826,0.9906,0.6096
ashleyfurniture.D369-124,"Alyn 24"" Barstool",Stool,Barstool,0.4572,1.0414,0.5842
ashleyfurniture.D369-25,Alyn Dining Table,Table,DiningTable,1.016,0.762,1.524
ashleyfurniture.D369-32,Alyn Pub Table,Table,BarTable,1.2192,0.9144,1.2192
ashleyfurniture.D369-60,Alyn Server,Cabinet,Sideboard,1.524,0.9144,0.5334
ashleyfurniture.D371-32.1,Carlyle Extension Pub Table,Table,BarTable,1.3716,0.9144,0.9144
ashleyfurniture.D371-32.2,Carlyle Extension Pub Table,Table,BarTable,1.3716,0.9144,1.3716
ashleyfurniture.D371-35.1,Carlyle Extension Dining Table,Table,DiningTable,1.0668,0.762,1.524
ashleyfurniture.D371-35.2,Carlyle Extension Dining Table,Table,DiningTable,1.0668,0.762,1.9812
ashleyfurniture.D430-01,Holfield Side Chair,Chair,SideChair,0.508,1.0414,0.5842
ashleyfurniture.D430-01A,Holfield Arm Chair,Chair,,0.5842,1.0414,0.5842
ashleyfurniture.D430-35.1,Holfield Extendable Dining Table,Table,DiningTable,1.0668,0.762,1.8288
ashleyfurniture.D430-35.2,Holfield Extendable Dining Table,Table,DiningTable,1.0668,0.762,2.286
ashleyfurniture.D430-60,Holfield Server,Cabinet,Sideboard,1.4732,0.9144,0.4572
ashleyfurniture.D451-01,Naomi Upholstered Side Chair,Chair,SideChair,0.4826,0.9652,0.5588
ashleyfurniture.D451-124,"Naomi 24"" Barstool",Stool,Barstool,0.4826,1.016,0.5588
ashleyfurniture.D451-230,"Naomi 30"" Backless Swivel Bar Stool",Stool,Barstool,0.4318,0.762,0.4318
ashleyfurniture.D451-25,Naomi Dining Room Table,Table,DiningTable,0.9652,0.7874,1.524
ashleyfurniture.D451-32,Naomi Pub Table,Table,BarTable,1.2192,0.9144,1.2192
ashleyfurniture.D451-60,Naomi Server,Cabinet,Sideboard,1.2192,1.016,0.4572
ashleyfurniture.D451-65,Naomi Bar,Counter,BarCounter,1.0668,1.0668,0.508
ashleyfurniture.D456-224,"Croften 24"" Upholstered Bar Stool",Stool,Barstool,0.4572,1.0668,0.5588
ashleyfurniture.D456-320,"Croften 24"" Corner Barstool",Stool,Barstool,0.762,1.0414,0.762
ashleyfurniture.D456-323,"Croften 24"" Double Barstool",Stool,Barstool,0.9652,1.0668,0.5588
ashleyfurniture.D458-01,Tucker Side Chair,Chair,SideChair,0.4572,1.016,0.5588
ashleyfurniture.D458-124,"Tucker 24"" Barstool",Stool,Barstool,0.4826,1.0922,0.508
ashleyfurniture.D458-32.1,Tucker Extension Pub Table,Table,BarTable,1.3716,0.9144,0.9144
ashleyfurniture.D458-32.2,Tucker Extension Pub Table,Table,BarTable,1.3716,0.9144,1.3716
ashleyfurniture.D458-35.1,Tucker Extension Dining Table,Table,DiningTable,1.016,0.762,1.4732
ashleyfurniture.D458-35.2,Tucker Extension Dining Table,Table,DiningTable,1.016,0.762,1.9304
ashleyfurniture.D458-60,Tucker Server,Cabinet,Sideboard,1.397,0.9144,0.4826
ashleyfurniture.D480-32,Hayley Pub Table,Table,BarTable,1.2192,0.9144,1.2192
ashleyfurniture.D480-35.1,Hayley Extendable Dining Table,Table,DiningTable,1.016,0.762,1.778
ashleyfurniture.D480-35.2,Hayley Extendable Dining Table,Table,DiningTable,1.016,0.762,2.2352
ashleyfurniture.D491-35.1,La Salle Extension Dining Table,Table,DiningTable,1.0668,0.762,1.524
ashleyfurniture.D491-35.2,La Salle Extension Dining Table,Table,DiningTable,1.0668,0.762,1.9812
ashleyfurniture.D505-01,Logan Side Chair,Chair,SideChair,0.4572,1.016,0.5842
ashleyfurniture.D505-35.1,Logan Extendable Dining Table,Table,DiningTable,1.0668,0.762,1.524
ashleyfurniture.D505-35.2,Logan Extendable Dining Table,Table,DiningTable,1.0668,0.762,1.9812
ashleyfurniture.D505-60,Logan Server,Cabinet,Sideboard,1.524,0.9652,0.4826
ashleyfurniture.D520-124,"Ridgley 24"" Barstool",Stool,Barstool,0.508,1.1176,0.635
ashleyfurniture.D544-01,Pinderton Upholstered Side Chair,Chair,SideChair,0.508,0.889,0.635
ashleyfurniture.D544-124,Pinderton Upholstered Barstool,Stool,Barstool,0.508,1.0668,0.6096
ashleyfurniture.D544-25,Pinderton Dining Room Table,Table,DiningTable,0.9652,0.762,1.6256
ashleyfurniture.D544-32.1,Pinderton Extendable Pub Table,Table,BarTable,1.3716,0.9144,0.9144
ashleyfurniture.D544-32.2,Pinderton Extendable Pub Table,Table,BarTable,1.3716,0.9144,1.3716
ashleyfurniture.D544-60,Pinderton Dining Room Server,Cabinet,Sideboard,1.4478,0.9144,0.4826
ashleyfurniture.D551-35.1,Martini Suite Extension Dining Table,Table,DiningTable,1.3716,0.7874,1.3716
ashleyfurniture.D551-35.2,Martini Suite Extension Dining Table,Table,DiningTable,1.3716,0.7874,1.9812
ashleyfurniture.D553-03,North Shore Side Chair,Chair,SideChair,0.5842,1.1176,0.635
ashleyfurniture.D553-03A,North Shore Arm Chair,Chair,,0.6604,1.1176,0.635
ashleyfurniture.D553-35.1,North Shore Extension Dining Table,Table,DiningTable,1.1176,0.7874,1.8542
ashleyfurniture.D553-35.2,North Shore Extension Dining Table,Table,DiningTable,1.1176,0.7874,2.3114
ashleyfurniture.D553-35.3,North Shore Extension Dining Table,Table,DiningTable,1.1176,0.7874,2.7686
ashleyfurniture.D561-01,Ocean Park Upholstered Side Chair,Chair,SideChair,0.5334,1.016,0.635
ashleyfurniture.D561-25,Ocean Park Dining Room Table,Table,DiningTable,1.016,0.762,1.8288
ashleyfurniture.D561-32,Ocean Park Pub Table,Table,BarTable,1.016,0.9144,1.8288
ashleyfurniture.D561-60,Ocean Park Server,Cabinet,Sideboard,1.3716,0.9144,0.4572
ashleyfurniture.D569-23,Emory Pub Table,Table,BarTable,1.4732,0.9144,1.4732
ashleyfurniture.D577-01,Leighton Side Chair,Chair,SideChair,0.5334,1.016,0.5842
ashleyfurniture.D577-01A,Leighton Arm Chair,Chair,,0.6096,1.016,0.5842
ashleyfurniture.D577-35.1,Leighton Extension Dining Table,Table,DiningTable,1.0668,0.762,1.778
ashleyfurniture.D577-35.2,Leighton Extension Dining Table,Table,DiningTable,1.0668,0.762,2.2352
ashleyfurniture.D613-01,Barclay Place Side Chair,Chair,SideChair,0.5334,1.1176,0.6096
ashleyfurniture.D613-02A,Barclay Place Arm Chair,Chair,,0.7112,1.1176,0.6096
ashleyfurniture.D613-35.1,Barclay Place Extension Dining Table,Table,DiningTable,1.1684,0.762,2.032
ashleyfurniture.D613-35.2,Barclay Place Extension Dining Table,Table,DiningTable,1.1684,0.762,2.4892
ashleyfurniture.D613-35.3,Barclay Place Extension Dining Table,Table,DiningTable,1.1684,0.762,2.9464
ashleyfurniture.D638-01,Linden Place Side Chair,Chair,SideChair,0.5334,1.0414,0.6096
ashleyfurniture.D668-230,"Key Town 30"" Swivel Barstool",Stool,Barstool,0.5842,1.2192,0.5842
ashleyfurniture.D668-35.1,Key Town Extension Dining Table,Table,DiningTable,1.143,0.7874,1.8034
ashleyfurniture.D668-35.2,Key Town Extension Dining Table,Table,DiningTable,1.143,0.7874,2.2606
ashleyfurniture.D668-60,Key Town Server,Cabinet,Sideboard,1.778,0.9398,0.508
ashleyfurniture.D694-01,Kenwood Loft Side Chair,Chair,SideChair,0.508,1.016,0.6604
ashleyfurniture.D694-01A,Kenwood Loft Arm Chair,Chair,,0.5842,1.016,0.635
ashleyfurniture.D694-35.1,Kenwood Loft Extension Dining Table,Table,DiningTable,1.143,0.762,1.8796
ashleyfurniture.D694-35.2,Kenwood Loft Extension Dining Table,Table,DiningTable,1.143,0.762,2.4384
ashleyfurniture.D697-01,Porter Side Chair,Chair,SideChair,0.508,1.016,0.5842
ashleyfurniture.D697-01A,Porter Arm Chair,Chair,,0.508,1.016,0.5842
ashleyfurniture.D697-124,"Porter 24"" Barstool",Stool,Barstool,0.508,1.143,0.5842
ashleyfurniture.D697-32.1,Porter Extension Pub Table,Table,BarTable,1.3716,0.9144,0.9144
ashleyfurniture.D697-32.2,Porter Extension Pub Table,Table,BarTable,1.3716,0.9144,1.3716
ashleyfurniture.D697-35.1,Porter Extension Dining Table,Table,DiningTable,1.0668,0.762,1.778
ashleyfurniture.D697-35.2,Porter Extension Dining Table,Table,DiningTable,1.0668,0.762,2.2352
ashleyfurniture.D697-60,Porter Server,Cabinet,Sideboard,1.6256,0.9398,0.508
ashleyfurniture.D697-76,Porter Server w/ Storage Cabinet,Cabinet,Sideboard,1.3716,1.3716,0.4572
ashleyfurniture.H158-01A,Theo Office Chair,Chair,OfficeChair,0.6604,0.9906,0.6604
ashleyfurniture.H158-10,Theo Small Desk,Desk,,1.2192,0.762,0.7112
ashleyfurniture.H158-12,Theo 2- Drawer File Cabinet,FileCabinet,,0.4572,0.6096,0.5588
ashleyfurniture.H158-26,Theo Storage Desk,Desk,,1.524,0.762,0.762
ashleyfurniture.H158-44,Theo Large Desk,Desk,,1.524,0.7874,0.7112
ashleyfurniture.H158-46,Theo Large Credenza,Credenza,,1.524,0.762,0.5588
ashleyfurniture.H158-47,Theo Corner Desk,Desk,,0.7112,0.762,0.5588
ashleyfurniture.H217-19,Glen Eagle Desk,Desk,,0.8382,1.0668,0.4318
ashleyfurniture.H319-10,Cross Island Desk,Desk,,1.2192,0.762,0.7112
ashleyfurniture.H319-12,Cross Island File Cabinet,FileCabinet,,0.4572,0.6096,0.5588
ashleyfurniture.H319-15,Cross Island Small Bookcase,Bookcase,,0.8636,0.762,0.3048
ashleyfurniture.H319-16,Cross Island Medium Bookcase,Bookcase,,0.8636,1.3462,0.3048
ashleyfurniture.H319-17,Cross Island Large Bookcase,Bookcase,,0.8636,1.905,0.3048
ashleyfurniture.H319-18,Cross Island Large Door Bookcase,Bookcase,,0.8636,1.905,0.3048
ashleyfurniture.H319-26,Cross Island Desk w/ Storage,Desk,,1.524,0.762,0.762
ashleyfurniture.H319-29,Cross Island Drop Front Secretary,,,0.9398,1.1176,0.4572
ashleyfurniture.H319-42,Cross Island Lateral File Cabinet,FileCabinet,,0.762,0.762,0.5588
ashleyfurniture.H319-44,Cross Island Desk,Desk,,1.524,0.762,0.7112
ashleyfurniture.H319-46,Cross Island Desk,Desk,,1.524,0.762,0.5588
ashleyfurniture.H319-47,Cross Island Corner Desk,Desk,,0.7112,0.762,0.5588
ashleyfurniture.H371-10,Carlyle Desk,Desk,,1.2192,0.762,0.7112
ashleyfurniture.H371-12,Carlyle File Cabinet,FileCabinet,,0.4572,0.6096,0.5588
ashleyfurniture.H371-15,Carlyle Small Bookcase,Bookcase,,0.8636,0.762,0.3048
ashleyfurniture.H371-16,Carlyle Medium Bookcase,Bookcase,,0.8636,1.3462,0.3048
ashleyfurniture.H371-17,Carlyle Large Bookcase,Bookcase,,0.8636,1.905,0.3048
ashleyfurniture.H371-18,Carlyle Large Door Bookcase,Bookcase,,0.8636,1.905,0.3048
ashleyfurniture.H371-27,Carlyle Desk,Desk,,1.524,0.762,0.762
ashleyfurniture.H371-29,Carlyle Drop Front Secretary,,,0.9398,1.1176,0.4572
ashleyfurniture.H371-42,Carlyle Lateral File Cabinet,FileCabinet,,0.7874,0.7366,0.5588
ashleyfurniture.H371-44,Carlyle Desk,Desk,,1.524,0.762,0.7112
ashleyfurniture.H371-46,Carlyle Desk,Desk,,1.524,0.762,0.5588
ashleyfurniture.H371-47,Carlyle Corner Desk,Desk,,0.7112,0.762,0.5588
ashleyfurniture.H527-10,Hamlyn Desk,Desk,,1.2192,0.762,0.7112
ashleyfurniture.H527-12,Hamlyn File Cabinet,FileCabinet,,0.4572,0.6096,0.5588
ashleyfurniture.H527-15,Hamlyn Small Bookcase,Bookcase,,0.8636,0.762,0.3048
ashleyfurniture.H527-16,Hamlyn Medium Bookcase,Bookcase,,0.8636,1.3462,0.3048
ashleyfurniture.H527-17,Hamlyn Large Bookcase,Bookcase,,0.8636,1.905,0.3048
ashleyfurniture.H527-18,Hamlyn Large Door Bookcase,Bookcase,,0.8636,1.905,0.2794
ashleyfurniture.H527-26,Hamlyn Leg Desk w/ Storage,Desk,,1.524,0.762,0.762
ashleyfurniture.H527-29,Hamlyn Drop Front Secretary,,,0.9398,1.1176,0.4572
ashleyfurniture.H527-42,Hamlyn Lateral File Cabinet,FileCabinet,,0.762,0.762,0.5588
ashleyfurniture.H527-44,Hamlyn Desk,Desk,,1.524,0.762,0.7112
ashleyfurniture.H527-46,Hamlyn Desk,Desk,,1.524,0.762,0.5588
ashleyfurniture.H527-47,Hamlyn Corner Desk,Desk,,0.7112,0.762,0.5588
ashleyfurniture.H627-15,Summerlands Small Bookcase,Bookcase,,0.8636,0.762,0.3048
ashleyfurniture.H627-16,Summerlands Medium Bookcase,Bookcase,,0.8636,1.3462,0.3048
ashleyfurniture.H627-46,Summerlands Credenza,Credenza,,1.524,0.762,0.5588
ashleyfurniture.H697-01A,Porter Office Chair,Chair,OfficeChair,0.6096,1.016,0.5842
ashleyfurniture.H697-12,Porter File Cabinet,FileCabinet,,0.4572,0.6096,0.5588
